date,nav,cash,num_positions
2023-11-22,96382.67593000013,1784.9859300001244,11
2023-11-24,96728.18593000014,1784.9859300001244,11
2023-11-27,96740.93593000012,1784.9859300001244,11
2023-11-28,96710.45593000014,1784.9859300001244,11
2023-11-29,96485.69593000012,1784.9859300001244,11
2023-11-30,96516.75593000014,1784.9859300001244,11
2023-12-01,95712.47624000013,1695.2762400001275,13
2023-12-04,95943.4454200001,3574.215420000128,13
2023-12-05,95548.73542000013,3574.215420000128,13
2023-12-06,95475.86116000013,6785.261160000128,13
2023-12-07,94984.90116000014,6785.261160000128,13
2023-12-08,95389.63871000012,8386.108710000128,13
2023-12-11,96132.61278000011,8921.502780000128,13
2023-12-12,96846.94278000013,8921.502780000128,13
2023-12-13,97631.30278000011,8921.502780000128,13
2023-12-14,97623.25278000013,8921.502780000128,13
2023-12-15,96666.27407000013,1317.2340700001296,11
2023-12-18,97237.55407000013,1317.2340700001296,11
2023-12-19,96723.58407000013,1317.2340700001296,11
2023-12-20,97188.82407000012,1317.2340700001296,11
2023-12-21,95281.89407000013,1317.2340700001296,11
2023-12-22,97214.69407000011,1317.2340700001296,11
2023-12-26,97897.34407000014,1317.2340700001296,11
2023-12-27,98838.45407000015,1317.2340700001296,11
2023-12-28,98689.3740700001,1317.2340700001296,11
2023-12-29,98412.62123000015,1190.4712300001365,10
2024-01-02,97828.57123000013,1190.4712300001365,10
2024-01-03,94478.94123000014,1190.4712300001365,10
2024-01-04,92986.42311000013,6733.043110000136,9
2024-01-05,92559.54311000012,6733.043110000136,9
2024-01-08,92932.05311000012,6733.043110000136,9
2024-01-09,94986.32311000013,6733.043110000136,9
2024-01-10,94933.63311000013,6733.043110000136,9
2024-01-11,95416.25311000014,6733.043110000136,9
2024-01-12,95858.65709000015,1001.5670900001433,13
2024-01-16,95768.18709000015,1001.5670900001433,13
2024-01-17,96107.05709000013,1001.5670900001433,13
2024-01-18,95609.99261000015,5971.072610000144,12
2024-01-19,96936.25261000014,5971.072610000144,12
2024-01-22,99043.79261000015,5971.072610000144,12
2024-01-23,99174.57261000013,5971.072610000144,12
2024-01-24,99262.50261000016,5971.072610000144,12
2024-01-25,100924.98261000018,5971.072610000144,12
2024-01-26,101397.32579000015,1313.8157900001534,13
2024-01-29,98946.75434000013,8857.714340000153,12
2024-01-30,99705.67434000014,8857.714340000153,12
2024-01-31,98746.89434000014,8857.714340000153,12
2024-02-01,97634.51434000014,8857.714340000153,12
2024-02-02,98120.39858000017,10901.428580000153,12
2024-02-05,99084.93858000013,10901.428580000153,12
2024-02-06,99811.58320000014,11945.763200000152,12
2024-02-07,98853.79320000016,11945.763200000152,12
2024-02-08,100318.93038000014,12458.070380000152,12
2024-02-09,100876.97392000016,1829.363920000173,13
2024-02-12,101407.5839200002,1829.363920000173,13
2024-02-13,100787.34392000016,1829.363920000173,13
2024-02-14,99856.32392000017,1829.363920000173,13
2024-02-15,101671.59392000016,1829.363920000173,13
2024-02-16,101781.95392000017,1829.363920000173,13
2024-02-20,101471.1339200002,1829.363920000173,13
2024-02-21,100663.1839200002,1829.363920000173,13
2024-02-22,98569.92125000017,6147.711250000173,12
2024-02-23,101729.57039000018,2036.4903900001996,13
2024-02-26,100423.31431000022,11423.174310000199,12
2024-02-27,101213.11431000021,11423.174310000199,12
2024-02-28,101030.86431000021,11423.174310000199,12
2024-02-29,100888.53431000019,11423.174310000199,12
2024-03-01,102329.68431000019,11423.174310000199,12
2024-03-04,104897.90431000022,11423.174310000199,12
2024-03-05,105487.71431000018,11423.174310000199,12
2024-03-06,103873.18431000022,11423.174310000199,12
2024-03-07,105204.7243100002,11423.174310000199,12
2024-03-08,106739.22260000018,1281.2626000001992,13
2024-03-11,104290.33260000021,1281.2626000001992,13
2024-03-12,102349.33100000021,15548.581000000202,12
2024-03-13,103830.80100000021,15548.581000000202,12
2024-03-14,103172.21100000021,15548.581000000202,12
2024-03-15,102639.9810000002,15548.581000000202,12
2024-03-18,102156.5334000002,16864.863400000202,12
2024-03-19,102949.99572000021,17571.835720000203,12
2024-03-20,103381.18572000021,17571.835720000203,12
2024-03-21,104444.96572000021,17571.835720000203,12
2024-03-22,106081.39794000021,1877.9479400001974,13
2024-03-25,105608.8979400002,1877.9479400001974,13
2024-03-26,105115.32794000019,1877.9479400001974,13
2024-03-27,104825.0879400002,1877.9479400001974,13
2024-03-28,105988.40794000021,1877.9479400001974,13
2024-04-01,105828.87794000021,1877.9479400001974,13
2024-04-02,105998.2379400002,1877.9479400001974,13
2024-04-03,103841.9779400002,1877.9479400001974,13
2024-04-04,105317.4979400002,1877.9479400001974,13
2024-04-05,104004.4879400002,1877.9479400001974,13
2024-04-08,106007.1479400002,1877.9479400001974,13
2024-04-09,105731.8979400002,1877.9479400001974,13
2024-04-10,104536.38794000019,1877.9479400001974,13
2024-04-11,104282.42154000017,3342.881540000197,13
2024-04-12,104832.83652000022,1846.3065200002131,15
2024-04-15,103222.42652000021,1846.3065200002131,15
2024-04-16,102475.95652000021,1846.3065200002131,15
2024-04-17,102928.7165200002,1846.3065200002131,15
2024-04-18,101251.53652000021,1846.3065200002131,15
2024-04-19,100780.46254000021,18133.982540000216,12
2024-04-22,99826.24324000021,44916.47324000022,7
2024-04-23,100310.44324000023,44916.47324000022,7
2024-04-24,100975.97324000022,44916.47324000022,7
2024-04-25,100834.14324000021,44916.47324000022,7
2024-04-26,100040.18748000021,457.6674800002156,7
2024-04-29,100712.90748000021,457.6674800002156,7
2024-04-30,100908.51748000023,457.6674800002156,7
2024-05-01,99457.86748000023,457.6674800002156,7
2024-05-02,98616.39748000022,457.6674800002156,7
2024-05-03,99302.15748000021,457.6674800002156,7
2024-05-06,100201.94748000022,457.6674800002156,7
2024-05-07,101675.84748000023,457.6674800002156,7
2024-05-08,101868.77748000024,457.6674800002156,7
2024-05-09,102401.80748000024,457.6674800002156,7
2024-05-10,103077.74087000023,911.6108700002269,10
2024-05-13,103564.42087000022,911.6108700002269,10
2024-05-14,103365.2508700002,911.6108700002269,10
2024-05-15,104252.50087000022,911.6108700002269,10
2024-05-16,105800.13087000021,911.6108700002269,10
2024-05-17,105266.1708700002,911.6108700002269,10
2024-05-20,105391.27087000023,911.6108700002269,10
2024-05-21,105619.57087000023,911.6108700002269,10
2024-05-22,106704.23087000022,911.6108700002269,10
2024-05-23,106378.36087000022,911.6108700002269,10
2024-05-24,106248.54170000023,1289.121700000247,14
2024-05-28,107529.74170000025,1289.121700000247,14
2024-05-29,107470.28170000024,1289.121700000247,14
2024-05-30,106293.26170000025,1289.121700000247,14
2024-05-31,105860.01170000026,1289.121700000247,14
2024-06-03,106487.89170000025,1289.121700000247,14
2024-06-04,106114.88647000025,3721.9164700002466,14
2024-06-05,105860.28647000025,3721.9164700002466,14
2024-06-06,107612.30647000024,3721.9164700002466,14
2024-06-07,106534.46356000024,1270.1435600002646,13
2024-06-10,106271.47356000025,1270.1435600002646,13
2024-06-11,107106.65356000027,1270.1435600002646,13
2024-06-12,107119.42356000027,1270.1435600002646,13
2024-06-13,108289.18356000024,1270.1435600002646,13
2024-06-14,108179.92356000026,1270.1435600002646,13
2024-06-17,108344.95356000026,1270.1435600002646,13
2024-06-18,109268.99356000026,1270.1435600002646,13
2024-06-20,109828.43356000025,1270.1435600002646,13
2024-06-21,108739.01530000029,1217.5353000002783,13
2024-06-24,108326.28976000026,4939.349760000278,13
2024-06-25,107392.30219000026,14127.722190000279,12
2024-06-26,108314.72788000027,17168.987880000277,12
2024-06-27,108169.21036000029,17705.97036000028,12
2024-06-28,108275.72653000028,18908.596530000283,12
2024-07-01,108009.5975700003,19447.017570000284,12
2024-07-02,108048.75749000028,19716.827490000283,12
2024-07-03,108492.64237000028,19851.812370000283,12
2024-07-05,108632.66031000028,2347.890310000288,12
2024-07-08,109978.7703100003,2347.890310000288,12
2024-07-09,110224.64031000031,2347.890310000288,12
2024-07-10,110967.4103100003,2347.890310000288,12
2024-07-11,111767.40031000029,2347.890310000288,12
2024-07-12,108852.1703100003,2347.890310000288,12
2024-07-15,109231.81031000028,2347.890310000288,12
2024-07-16,110016.96031000029,2347.890310000288,12
2024-07-17,109986.7003100003,2347.890310000288,12
2024-07-18,106175.40882000029,11400.318820000288,10
2024-07-19,104067.65211000032,1170.9521100003037,11
2024-07-22,102611.1221100003,1170.9521100003037,11
2024-07-23,103854.77211000031,1170.9521100003037,11
2024-07-24,103562.54211000032,1170.9521100003037,11
2024-07-25,101476.9418600003,4937.4318600003035,10
2024-07-26,100870.36186000031,4937.4318600003035,10
2024-07-29,101902.37186000029,4937.4318600003035,10
2024-07-30,101855.5418600003,4937.4318600003035,10
2024-07-31,101994.40626000031,9238.726260000305,9
2024-08-01,102403.3662600003,9238.726260000305,9
2024-08-02,100843.1356400003,1715.695640000301,10
2024-08-05,99922.71564000027,1715.695640000301,10
2024-08-06,97263.8856400003,1715.695640000301,10
2024-08-07,97502.88564000031,1715.695640000301,10
2024-08-08,97600.9456400003,1715.695640000301,10
2024-08-09,97014.4229100003,14295.8329100003,9
2024-08-12,97557.51291000031,14295.8329100003,9
2024-08-13,97490.5966300003,27289.1066300003,8
2024-08-14,98311.3066300003,27289.1066300003,8
2024-08-15,98424.8566300003,27289.1066300003,8
2024-08-16,99550.33089000032,3569.3008900003206,14
2024-08-19,99507.09089000031,3569.3008900003206,14
2024-08-20,100209.90089000032,3569.3008900003206,14
