date,nav,cash,num_positions
2023-09-12,105204.25640500018,1130.7164050001757,13
2023-09-13,102898.67746500018,7043.737465000176,12
2023-09-14,102740.13746500018,7043.737465000176,12
2023-09-15,103101.1004650002,1480.3604650001907,13
2023-09-18,101577.7204650002,1480.3604650001907,13
2023-09-19,101759.6904650002,1480.3604650001907,13
2023-09-20,101396.78046500018,1480.3604650001907,13
2023-09-21,100114.5251450002,8878.275145000189,12
2023-09-22,98077.72641500022,673.0764150002033,6
2023-09-25,97994.5964150002,673.0764150002033,6
2023-09-26,98485.2464150002,673.0764150002033,6
2023-09-27,97720.2264150002,673.0764150002033,6
2023-09-28,98072.30641500019,673.0764150002033,6
2023-09-29,97591.23354500023,1032.3035450002335,11
2023-10-02,96619.12354500023,1032.3035450002335,11
2023-10-03,97122.78354500025,1032.3035450002335,11
2023-10-04,95672.39354500026,1032.3035450002335,11
2023-10-05,96412.89354500023,1032.3035450002335,11
2023-10-06,96078.04912500025,1219.2891250002413,8
2023-10-09,98628.40912500025,1219.2891250002413,8
2023-10-10,99403.94912500023,1219.2891250002413,8
2023-10-11,99961.69912500023,1219.2891250002413,8
2023-10-12,101567.27912500023,1219.2891250002413,8
2023-10-13,101399.02533500023,2190.195335000236,13
2023-10-16,100340.36533500023,2190.195335000236,13
2023-10-17,100936.59033500022,2190.195335000236,13
2023-10-18,100323.83533500021,2190.195335000236,13
2023-10-19,99517.08933500023,7670.709335000236,12
2023-10-20,98358.82550500026,1440.535505000239,11
2023-10-23,96755.73550500025,1440.535505000239,11
2023-10-24,96674.38550500023,1440.535505000239,11
2023-10-25,97583.56550500024,1440.535505000239,11
2023-10-26,94239.39550500026,1440.535505000239,11
2023-10-27,92352.55338500022,702.6633850002345,6
2023-10-30,91059.70338500023,702.6633850002345,6
2023-10-31,91684.68338500024,702.6633850002345,6
2023-11-01,92348.06268500024,13730.322685000234,5
2023-11-02,92527.76268500024,13730.322685000234,5
2023-11-03,92714.47438500023,854.5643850002443,10
2023-11-06,92596.08438500024,854.5643850002443,10
2023-11-07,92980.04438500023,854.5643850002443,10
2023-11-08,93225.62438500024,854.5643850002443,10
2023-11-09,93460.77438500026,854.5643850002443,10
2023-11-10,92564.48739500024,2541.7273950002477,13
2023-11-13,94957.52739500024,2541.7273950002477,13
2023-11-14,94854.21739500025,2541.7273950002477,13
2023-11-15,97111.72739500024,2541.7273950002477,13
2023-11-16,95878.07739500025,2541.7273950002477,13
2023-11-17,96154.29901500024,2159.249015000257,11
2023-11-20,96050.05901500025,2159.249015000257,11
